train_time_avg,test_time_avg,train_median,test_median,test_p25,test_pct_profitable,train_pct_profitable,test_n_weeks,test_sharpe,robust_time_avg,test_worst_week,test_std,wallets,n_wallets,bet,peak_conc,peak_capital,fits
50.68,-452.02,-1.69,-205.12,-567.13,24.1,45.5,29,-0.56,-452.02,-4199.98,817.26,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,4,15,113,1695,True
-53.03,-359.69,-12.95,-201.47,-606.16,20.0,44.8,20,-0.31,-359.69,-4199.98,1203.91,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0x7177a7f5c216809c577c50c77b12aae81f81ddef,4,15,111,1665,True
70.69,-507.55,45.27,-277.44,-623.54,14.3,60.5,21,-0.6,-507.55,-4199.98,902.86,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0x5e222c5667c429e79d0e36d580ed1110cc923993,4,15,111,1665,True
215.38,218.58,144.93,60.34,-401.3,59.1,64.5,22,0.13,215.38,-4187.39,1668.76,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,15,111,1665,True
-26.01,-387.75,-3.24,-298.19,-536.03,16.7,46.0,24,-0.64,-387.75,-2799.99,581.12,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,10,139,1390,True
-1.6,-336.7,-11.61,-131.44,-555.8,13.2,41.9,38,-0.53,-336.7,-4199.98,728.31,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,15,111,1665,True
-68.11,-510.13,-24.0,-242.2,-500.98,18.2,26.3,22,-0.56,-510.13,-4157.81,885.73,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,15,111,1665,True
31.95,-326.46,2.7,-205.36,-584.33,12.5,52.6,32,-0.58,-326.46,-4199.98,778.47,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,111,1665,True
-65.19,-540.51,-11.61,-296.76,-647.52,20.0,35.3,20,-0.6,-540.51,-4181.66,922.52,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,128,1920,True
13.37,-400.49,-1.71,-187.15,-546.88,35.5,47.0,31,-0.48,-400.49,-4150.18,802.41,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,15,111,1665,True
-15.28,-442.51,-6.55,-213.79,-595.34,13.0,35.7,23,-0.59,-442.51,-4199.98,868.96,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x26437896ed9dfeb2f69765edcafe8fdceaab39ae|0x1823757d22022f81a8fa1536d63101fe458884d8,4,15,111,1665,True
8.19,-54.71,-0.98,-89.65,-172.74,36.4,43.8,22,-0.14,-54.71,-1242.24,371.07,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xe7dd85e5a9059a65d84f354203648df9928a96cb,4,25,74,1850,True
43.7,320.16,-1.92,-27.85,-188.85,45.5,44.4,22,0.2,43.7,-1282.79,1537.0,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88,4,25,74,1850,True
114.61,-60.13,-1.34,-48.6,-186.0,41.4,48.8,29,-0.17,-60.13,-1242.24,344.29,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,4,25,76,1900,True
13.99,114.49,6.16,-24.51,-139.32,40.9,51.7,22,0.15,13.99,-745.34,753.11,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0x7177a7f5c216809c577c50c77b12aae81f81ddef,4,15,110,1650,True
206.33,-67.27,92.09,-48.6,-174.89,32.0,65.9,25,-0.18,-67.27,-1242.24,359.15,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0x5e222c5667c429e79d0e36d580ed1110cc923993,4,25,74,1850,True
469.77,1136.36,423.25,358.53,5.64,72.7,73.3,22,0.52,469.77,-1242.24,2137.9,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,25,74,1850,True
11.43,-125.3,-1.73,-71.74,-172.98,29.2,50.0,24,-0.37,-125.3,-779.48,333.08,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,110,1650,True
-2.38,-55.35,-19.27,-49.36,-161.43,27.5,43.2,40,-0.21,-55.35,-1242.24,288.69,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,25,74,1850,True
0.19,-76.01,-10.92,-58.87,-234.19,40.9,37.5,22,-0.19,-76.01,-1252.99,389.06,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,74,1850,True
53.25,-41.92,4.5,-23.04,-166.3,30.3,52.6,33,-0.18,-41.92,-1242.24,318.65,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xba732f8ac829db045ab0622787794976cb950cfd,4,25,74,1850,True
3.74,-69.86,-2.0,-60.69,-180.02,36.4,41.2,22,-0.19,-69.86,-993.79,365.28,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,20,91,1820,True
48.96,8.8,-1.79,-18.65,-94.92,41.9,49.2,31,0.02,8.8,-1242.24,357.22,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,74,1850,True
49.22,-75.82,20.76,-83.62,-223.49,30.8,50.0,26,-0.22,-75.82,-1242.24,357.0,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x77f623734a71c023f9df91011189eaeef891dbd1|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,74,1850,True
50.76,370.06,2.12,33.19,-57.06,54.5,50.0,22,0.23,50.76,-1245.97,1573.47,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88,4,25,74,1850,True
117.29,-14.29,7.35,22.61,-92.25,55.6,51.2,27,-0.04,-14.29,-1205.43,323.58,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,4,25,76,1900,True
18.17,146.94,11.95,22.13,-68.74,52.6,61.5,19,0.2,18.17,-723.26,820.52,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0x7177a7f5c216809c577c50c77b12aae81f81ddef,4,15,113,1695,True
204.72,-14.92,92.09,36.88,-109.5,58.8,68.3,17,-0.05,-14.92,-1205.43,398.01,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0x5e222c5667c429e79d0e36d580ed1110cc923993,4,25,74,1850,True
477.61,1181.48,425.58,519.87,13.72,77.3,79.3,22,0.54,477.61,-1205.43,2124.46,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,25,74,1850,True
14.8,-101.28,2.39,-19.34,-124.5,41.7,52.1,24,-0.27,-101.28,-971.62,349.29,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,108,1620,True
-2.67,-23.71,-19.34,-30.75,-89.08,43.8,41.9,32,-0.11,-23.71,-1205.43,295.53,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,25,74,1850,True
5.85,-25.23,6.22,18.72,-73.82,59.1,50.0,22,-0.07,-25.23,-1216.18,361.62,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,74,1850,True
53.25,-11.87,4.5,29.1,-109.61,54.2,52.6,24,-0.06,-11.87,-1205.43,342.27,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0xba732f8ac829db045ab0622787794976cb950cfd,4,25,74,1850,True
9.71,-32.09,18.52,0.2,-121.62,50.0,56.2,16,-0.11,-32.09,-964.34,378.31,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,20,91,1820,True
49.7,54.27,3.65,67.23,-37.29,70.0,50.0,30,0.16,49.7,-1205.43,335.44,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,74,1850,True
52.9,-30.14,166.45,21.31,-109.94,52.4,66.7,21,-0.1,-30.14,-1205.43,364.04,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xe7dd85e5a9059a65d84f354203648df9928a96cb|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,74,1850,True
136.85,268.06,3.01,1.09,-79.54,50.0,50.0,30,0.19,136.85,-1245.97,1355.31,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,4,25,76,1900,True
40.03,372.28,10.14,-15.68,-35.16,45.5,54.8,22,0.31,40.03,-747.58,1162.75,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x7177a7f5c216809c577c50c77b12aae81f81ddef,4,15,118,1770,True
235.13,328.7,83.77,-12.51,-56.1,45.8,65.9,24,0.22,235.13,-1245.97,1499.88,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x5e222c5667c429e79d0e36d580ed1110cc923993,4,25,74,1850,True
512.75,1555.98,445.02,513.89,29.36,77.3,76.7,22,0.51,512.75,-1245.97,2955.18,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,25,74,1850,True
33.05,111.55,-1.01,30.11,-124.5,54.2,50.0,24,0.11,33.05,-995.1,967.64,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,108,1620,True
-2.38,201.71,-19.27,-24.91,-87.64,38.1,43.2,42,0.17,-2.38,-1245.97,1209.14,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,25,74,1850,True
43.58,343.72,-3.33,16.88,-77.29,56.5,33.3,23,0.21,43.58,-1256.73,1527.55,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,74,1850,True
53.25,208.71,4.5,-4.17,-57.35,42.9,52.6,35,0.2,53.25,-1245.97,1321.87,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xba732f8ac829db045ab0622787794976cb950cfd,4,25,74,1850,True
38.52,275.48,-1.54,-17.09,-47.89,47.6,44.4,21,0.24,38.52,-996.78,1146.52,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,20,91,1820,True
73.36,326.95,-1.79,112.09,-0.99,74.2,49.2,31,0.24,73.36,-1245.97,1295.95,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,74,1850,True
75.91,281.01,7.78,-9.39,-57.35,44.4,50.0,27,0.2,75.91,-1245.97,1416.78,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xb64fe08cf7ebbf52cf2963bba89deb13b79ddc88|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,74,1850,True
76.84,108.28,13.61,9.38,-52.34,59.3,55.6,27,0.16,76.84,-723.26,681.04,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x7177a7f5c216809c577c50c77b12aae81f81ddef,4,15,110,1650,True
277.62,-27.77,73.67,1.56,-101.1,50.0,61.4,26,-0.09,-27.77,-1205.43,329.54,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5e222c5667c429e79d0e36d580ed1110cc923993,4,25,76,1900,True
311.1,1196.71,126.36,607.21,20.94,83.3,58.3,30,0.62,311.1,-1205.43,1881.32,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,25,76,1900,True
77.62,-96.0,18.97,-28.61,-136.5,37.9,59.3,29,-0.29,-96.0,-971.62,319.4,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,108,1620,True
46.71,13.54,-14.17,-28.5,-92.16,43.2,47.2,37,0.04,13.54,-1205.43,373.54,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,25,76,1900,True
117.29,-45.53,7.35,-8.38,-102.65,46.4,51.2,28,-0.13,-45.53,-1216.18,330.61,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,76,1900,True
79.66,18.86,4.94,-1.54,-41.15,47.2,53.4,36,0.08,18.86,-964.34,304.07,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd,4,20,94,1880,True
90.97,-37.84,8.67,-8.89,-91.83,44.4,52.3,27,-0.13,-37.84,-964.34,297.02,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,20,93,1860,True
146.88,51.7,37.68,60.9,0.26,73.3,56.1,30,0.15,51.7,-1205.43,331.33,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,76,1900,True
151.9,-30.21,7.35,-2.56,-101.1,50.0,51.2,26,-0.1,-30.21,-1205.43,329.59,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,76,1900,True
132.76,129.05,36.11,-2.68,-90.81,50.0,63.6,18,0.19,129.05,-723.26,844.97,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x5e222c5667c429e79d0e36d580ed1110cc923993,4,15,107,1605,True
294.84,851.07,144.93,357.54,8.23,77.3,78.4,22,0.59,294.84,-723.26,1421.52,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,15,112,1680,True
15.69,24.96,2.57,-10.71,-92.08,41.7,54.0,24,0.05,15.69,-647.74,518.29,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,10,140,1400,True
-2.38,70.6,-12.42,-17.1,-71.78,45.5,40.0,33,0.15,-2.38,-723.26,628.69,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,15,107,1605,True
13.15,132.6,1.74,-0.75,-83.71,50.0,51.9,22,0.17,13.15,-729.71,772.56,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,15,107,1605,True
30.94,73.25,-0.91,7.08,-60.3,57.1,50.0,35,0.16,30.94,-723.26,609.73,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xba732f8ac829db045ab0622787794976cb950cfd,4,15,107,1605,True
16.61,127.42,10.29,-14.59,-98.74,41.2,58.6,17,0.18,16.61,-723.26,885.89,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,15,107,1605,True
35.91,142.54,5.52,26.05,-27.61,66.7,51.5,30,0.21,35.91,-723.26,659.51,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,15,108,1620,True
38.19,103.03,10.29,-2.68,-107.57,50.0,60.9,20,0.17,38.19,-723.26,804.73,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x7177a7f5c216809c577c50c77b12aae81f81ddef|0x1823757d22022f81a8fa1536d63101fe458884d8,4,15,107,1605,True
466.53,935.62,275.29,420.52,3.73,79.2,77.6,24,0.56,466.53,-964.34,1643.74,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xaa501f4663c454e94fba8907c42dafcc785a3ed5,4,20,86,1720,True
129.67,-107.63,30.46,-29.0,-115.1,36.0,64.2,25,-0.3,-107.63,-971.62,338.63,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,108,1620,True
64.48,53.61,13.17,-21.08,-130.2,50.0,56.2,28,0.16,53.61,-1205.43,514.88,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xe0f3208b94bbd4d1a3dee319d4d574747297d82c,4,25,74,1850,True
197.71,-38.59,83.77,-7.69,-86.85,50.0,64.3,24,-0.11,-38.59,-1216.18,345.02,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x88d17ad6bf91ca0935f6e70b37ebe3db92b618da,4,25,74,1850,True
118.05,60.35,25.68,-1.34,-119.63,48.3,59.7,29,0.18,60.35,-1205.43,510.56,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xba732f8ac829db045ab0622787794976cb950cfd,4,25,74,1850,True
165.21,-51.27,60.36,-28.21,-181.92,42.9,65.1,14,-0.16,-51.27,-964.34,410.1,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x2b3ff45c91540e46fae1e0c72f61f4b049453446,4,20,91,1820,True
202.5,41.58,41.67,64.98,-42.62,70.0,62.7,30,0.12,41.58,-1205.43,332.2,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,4,25,74,1850,True
226.41,-44.13,144.62,-60.84,-183.75,37.5,71.8,16,-0.18,-44.13,-1205.43,415.69,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0x5e222c5667c429e79d0e36d580ed1110cc923993|0x1823757d22022f81a8fa1536d63101fe458884d8,4,25,74,1850,True
271.26,567.84,58.19,271.55,-22.29,66.7,68.6,24,0.48,271.26,-793.86,1131.07,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf|0x62e651c34c394423e8c2c93b24a50b0e54cf564e|0xaa501f4663c454e94fba8907c42dafcc785a3ed5|0xd6a39cef30c927c4d57b5cc519f3a2d0332a9738,4,15,115,1725,True
