series,ticker,side,ask,secs_left,prior_asks,accel,won,profit
KXBNB15M,KXBNB15M-26JUN290530-30,yes,93,360,"91,88,90",False,True,3.15
KXBNB15M,KXBNB15M-26JUN290500-00,yes,90,540,"87,87,87",True,True,4.65
KXBNB15M,KXBNB15M-26JUN290445-45,yes,95,300,"89,93,87",False,True,2.2
KXBNB15M,KXBNB15M-26JUN290400-00,yes,95,300,"94,93,96",False,True,2.2
KXBNB15M,KXBNB15M-26JUN290345-45,no,93,240,"88,92,87",False,True,3.15
KXBNB15M,KXBNB15M-26JUN290315-15,no,94,360,"81,87,80",False,True,2.67
KXBNB15M,KXBNB15M-26JUN290230-30,yes,95,540,"88,92,90",False,True,2.2
KXBNB15M,KXBNB15M-26JUN290215-15,yes,91,240,"89,82,95",False,True,4.14
KXBNB15M,KXBNB15M-26JUN290015-15,no,93,360,"83,93,89",False,True,3.15
KXBNB15M,KXBNB15M-26JUN282345-45,no,94,540,"83,83,87",True,True,2.67
KXBNB15M,KXBNB15M-26JUN282245-45,yes,94,180,"88,83,84",False,True,2.67
KXBNB15M,KXBNB15M-26JUN282230-30,yes,94,540,"84,92,89",False,True,2.67
KXBNB15M,KXBNB15M-26JUN282145-45,yes,93,360,"83,85,89",True,True,3.15
KXBNB15M,KXBNB15M-26JUN282130-30,no,90,360,"80,83,84",True,True,4.65
KXBNB15M,KXBNB15M-26JUN282100-00,yes,93,300,"83,83,82",False,True,3.15
KXBNB15M,KXBNB15M-26JUN282015-15,no,91,360,"80,92,95",True,False,-45
KXBNB15M,KXBNB15M-26JUN281830-30,no,94,420,"93,99,99",True,True,2.67
KXBNB15M,KXBNB15M-26JUN281715-15,yes,95,180,"87,91,88",False,True,2.2
KXBNB15M,KXBNB15M-26JUN281630-30,no,93,480,"83,82,87",False,True,3.15
KXBNB15M,KXBNB15M-26JUN281615-15,yes,93,540,"93,92,93",False,True,3.15
KXBNB15M,KXBNB15M-26JUN281600-00,no,91,540,"85,85,92",True,True,4.14
KXBNB15M,KXBNB15M-26JUN281545-45,no,95,240,"84,91,82",False,True,2.2
KXBNB15M,KXBNB15M-26JUN281530-30,no,92,480,"86,93,97",True,True,3.64
KXBNB15M,KXBNB15M-26JUN281515-15,no,91,480,"94,88,89",False,True,4.14
KXBNB15M,KXBNB15M-26JUN281500-00,yes,95,240,"90,85,90",False,True,2.2
KXBNB15M,KXBNB15M-26JUN281430-30,yes,95,240,"91,93,89",False,True,2.2
KXBNB15M,KXBNB15M-26JUN280900-00,yes,92,240,"88,89,81",False,True,3.64
KXBNB15M,KXBNB15M-26JUN280415-15,no,94,360,"82,84,91",True,True,2.67
KXBNB15M,KXBNB15M-26JUN280315-15,yes,90,600,"89,92,91",False,True,4.65
KXBNB15M,KXBNB15M-26JUN280300-00,yes,93,360,"92,90,96",False,True,3.15
KXBNB15M,KXBNB15M-26JUN280230-30,yes,91,360,"87,88,83",False,True,4.14
KXBNB15M,KXBNB15M-26JUN280130-30,yes,91,480,"85,94,90",False,False,-45
KXBNB15M,KXBNB15M-26JUN280115-15,no,94,480,"89,96,97",True,True,2.67
KXBNB15M,KXBNB15M-26JUN280045-45,no,93,600,"83,93,88",False,True,3.15
KXBNB15M,KXBNB15M-26JUN272215-15,yes,90,480,"85,88,89",True,True,4.65
KXBNB15M,KXBNB15M-26JUN272145-45,yes,95,420,"89,95,91",False,True,2.2
KXBNB15M,KXBNB15M-26JUN272030-30,yes,92,300,"81,91,85",False,True,3.64
KXBNB15M,KXBNB15M-26JUN271845-45,yes,94,420,"82,85,90",True,True,2.67
KXBNB15M,KXBNB15M-26JUN271715-15,yes,94,360,"85,92,97",True,True,2.67
KXBNB15M,KXBNB15M-26JUN271615-15,yes,91,360,"80,81,87",True,True,4.14
KXBNB15M,KXBNB15M-26JUN271530-30,no,93,540,"83,94,94",True,True,3.15
KXBNB15M,KXBNB15M-26JUN271515-15,yes,92,540,"87,84,87",False,True,3.64
KXBNB15M,KXBNB15M-26JUN271030-30,no,94,420,"85,83,89",False,True,2.67
KXBNB15M,KXBNB15M-26JUN271015-15,no,90,540,"88,86,89",False,False,-45
KXBNB15M,KXBNB15M-26JUN271000-00,no,92,360,"81,88,91",True,True,3.64
KXBNB15M,KXBNB15M-26JUN270945-45,yes,95,180,"82,96,98",True,True,2.2
KXBNB15M,KXBNB15M-26JUN270845-45,yes,92,240,"88,93,84",False,True,3.64
KXBNB15M,KXBNB15M-26JUN270830-30,yes,92,360,"87,95,94",False,True,3.64
KXBNB15M,KXBNB15M-26JUN270815-15,no,94,360,"81,92,95",True,True,2.67
KXBNB15M,KXBNB15M-26JUN270800-00,yes,94,300,"80,82,91",True,True,2.67
KXBNB15M,KXBNB15M-26JUN270500-00,yes,93,240,"97,96,96",False,True,3.15
KXBNB15M,KXBNB15M-26JUN270245-45,yes,90,360,"83,80,86",False,True,4.65
KXBNB15M,KXBNB15M-26JUN270230-30,yes,93,300,"82,86,86",True,True,3.15
KXBNB15M,KXBNB15M-26JUN270215-15,no,94,600,"83,93,87",False,True,2.67
KXBNB15M,KXBNB15M-26JUN270200-00,yes,93,540,"88,80,80",False,True,3.15
KXBNB15M,KXBNB15M-26JUN270130-30,no,91,480,"84,82,85",False,True,4.14
KXBNB15M,KXBNB15M-26JUN270115-15,yes,95,480,"85,80,96",False,True,2.2
KXBNB15M,KXBNB15M-26JUN270030-30,no,94,420,"85,89,91",True,True,2.67
KXBNB15M,KXBNB15M-26JUN270015-15,yes,93,360,"92,83,94",False,True,3.15
KXBNB15M,KXBNB15M-26JUN262330-30,yes,92,420,"90,91,94",True,True,3.64
KXBNB15M,KXBNB15M-26JUN262145-45,no,91,300,"85,87,92",True,True,4.14
KXBNB15M,KXBNB15M-26JUN262115-15,no,94,480,"85,92,95",True,True,2.67
KXBNB15M,KXBNB15M-26JUN262045-45,no,95,600,"89,90,96",True,True,2.2
KXBNB15M,KXBNB15M-26JUN261815-15,no,91,540,"86,92,96",True,True,4.14
KXBNB15M,KXBNB15M-26JUN261745-45,yes,92,300,"90,83,96",False,True,3.64
KXBNB15M,KXBNB15M-26JUN261545-45,yes,92,600,"80,90,94",True,True,3.64
KXBNB15M,KXBNB15M-26JUN261530-30,no,92,600,"91,92,92",True,True,3.64
KXBNB15M,KXBNB15M-26JUN261500-00,no,93,360,"88,87,82",False,True,3.15
KXBNB15M,KXBNB15M-26JUN261445-45,no,94,240,"89,95,96",True,True,2.67
KXBNB15M,KXBNB15M-26JUN261045-45,no,91,540,"80,85,86",True,True,4.14
KXBNB15M,KXBNB15M-26JUN261015-15,no,94,360,"86,92,92",True,True,2.67
KXBNB15M,KXBNB15M-26JUN260945-45,yes,92,360,"81,82,84",True,True,3.64
KXBNB15M,KXBNB15M-26JUN260900-00,yes,92,540,"89,89,86",False,True,3.64
KXBNB15M,KXBNB15M-26JUN260745-45,yes,90,420,"81,85,89",True,False,-45
KXBNB15M,KXBNB15M-26JUN260645-45,no,93,180,"85,97,97",True,True,3.15
KXBNB15M,KXBNB15M-26JUN260415-15,no,95,420,"84,90,90",True,True,2.2
KXBNB15M,KXBNB15M-26JUN260345-45,yes,95,180,"98,99,97",False,True,2.2
KXBNB15M,KXBNB15M-26JUN260215-15,no,91,540,"88,94,89",False,True,4.14
KXBNB15M,KXBNB15M-26JUN260100-00,no,95,300,"81,89,96",True,True,2.2
KXBNB15M,KXBNB15M-26JUN252115-15,no,95,420,"82,90,93",True,True,2.2
KXBNB15M,KXBNB15M-26JUN252100-00,no,95,420,"87,94,93",False,True,2.2
KXBNB15M,KXBNB15M-26JUN252015-15,yes,94,540,"86,85,83",False,True,2.67
KXBNB15M,KXBNB15M-26JUN251730-30,yes,94,300,"85,92,81",False,True,2.67
KXBNB15M,KXBNB15M-26JUN251630-30,yes,94,480,"80,82,87",True,True,2.67
KXBNB15M,KXBNB15M-26JUN251615-15,yes,95,540,"88,91,97",True,True,2.2
KXBNB15M,KXBNB15M-26JUN251515-15,no,94,360,"82,84,86",True,True,2.67
KXBNB15M,KXBNB15M-26JUN251445-45,no,95,480,"92,96,96",True,True,2.2
KXBNB15M,KXBNB15M-26JUN251015-15,yes,95,600,"86,94,95",True,True,2.2
KXBNB15M,KXBNB15M-26JUN250945-45,no,91,600,"89,89,85",False,True,4.14
KXBNB15M,KXBNB15M-26JUN250845-45,yes,91,600,"85,89,90",True,True,4.14
KXBNB15M,KXBNB15M-26JUN250830-30,no,91,300,"81,91,89",False,True,4.14
KXBNB15M,KXBNB15M-26JUN250800-00,no,92,480,"87,93,85",False,True,3.64
KXBNB15M,KXBNB15M-26JUN250745-45,yes,95,300,"81,93,93",True,True,2.2
KXBNB15M,KXBNB15M-26JUN250700-00,no,93,600,"93,90,81",False,True,3.15
KXBNB15M,KXBNB15M-26JUN250630-30,no,92,360,"86,85,87",False,True,3.64
KXBNB15M,KXBNB15M-26JUN250245-45,no,92,360,"82,87,94",True,True,3.64
KXBNB15M,KXBNB15M-26JUN250115-15,yes,95,240,"95,96,97",True,True,2.2
KXBNB15M,KXBNB15M-26JUN250100-00,yes,95,540,"90,91,92",True,True,2.2
KXBNB15M,KXBNB15M-26JUN250045-45,no,93,600,"82,82,88",True,False,-45
KXBNB15M,KXBNB15M-26JUN250015-15,no,93,300,"81,92,83",False,True,3.15
KXBNB15M,KXBNB15M-26JUN242315-15,yes,95,240,"85,96,94",False,True,2.2
KXBNB15M,KXBNB15M-26JUN242200-00,yes,94,360,"89,93,94",True,True,2.67
KXBNB15M,KXBNB15M-26JUN242015-15,yes,94,240,"84,91,87",False,True,2.67
KXBNB15M,KXBNB15M-26JUN241830-30,no,91,420,"90,91,94",True,True,4.14
KXBNB15M,KXBNB15M-26JUN241700-00,yes,94,420,"92,93,85",False,True,2.67
KXBNB15M,KXBNB15M-26JUN241615-15,yes,92,600,"92,90,92",False,True,3.64
KXBNB15M,KXBNB15M-26JUN241600-00,yes,92,360,"83,92,92",True,True,3.64
KXBNB15M,KXBNB15M-26JUN241500-00,no,90,360,"89,83,89",False,True,4.65
KXBNB15M,KXBNB15M-26JUN241430-30,yes,93,600,"82,82,89",True,True,3.15
KXBNB15M,KXBNB15M-26JUN241000-00,yes,95,360,"84,94,94",True,True,2.2
KXBNB15M,KXBNB15M-26JUN240945-45,yes,94,420,"92,92,86",False,False,-45
KXBNB15M,KXBNB15M-26JUN240900-00,no,94,360,"94,95,96",True,True,2.67
KXBNB15M,KXBNB15M-26JUN240800-00,yes,92,480,"96,99,94",False,True,3.64
KXBNB15M,KXBNB15M-26JUN240745-45,yes,92,540,"88,88,85",False,True,3.64
KXBNB15M,KXBNB15M-26JUN240630-30,no,93,300,"88,84,96",False,True,3.15
KXBNB15M,KXBNB15M-26JUN240400-00,no,93,300,"81,84,93",True,True,3.15
KXBNB15M,KXBNB15M-26JUN240330-30,no,90,420,"84,87,88",True,True,4.65
KXBNB15M,KXBNB15M-26JUN240130-30,yes,94,420,"83,87,89",True,True,2.67
KXBNB15M,KXBNB15M-26JUN240100-00,yes,92,480,"96,97,96",False,True,3.64
KXBNB15M,KXBNB15M-26JUN240045-45,yes,94,540,"89,84,93",False,True,2.67
KXBNB15M,KXBNB15M-26JUN232345-45,yes,93,600,"81,87,88",True,True,3.15
KXBNB15M,KXBNB15M-26JUN232330-30,no,95,420,"96,97,96",False,True,2.2
KXBNB15M,KXBNB15M-26JUN232315-15,no,94,360,"83,96,95",False,True,2.67
KXBNB15M,KXBNB15M-26JUN232300-00,no,94,240,"87,93,99",True,True,2.67
KXBNB15M,KXBNB15M-26JUN232230-30,no,94,420,"89,90,96",True,True,2.67
KXBNB15M,KXBNB15M-26JUN232145-45,yes,93,600,"92,84,89",False,True,3.15
KXBNB15M,KXBNB15M-26JUN232130-30,no,95,600,"91,94,95",True,True,2.2
KXBNB15M,KXBNB15M-26JUN232000-00,yes,90,600,"93,91,93",False,True,4.65
KXBNB15M,KXBNB15M-26JUN231530-30,no,95,300,"83,92,90",False,False,-45
KXBNB15M,KXBNB15M-26JUN231515-15,yes,93,480,"87,92,94",True,True,3.15
KXBNB15M,KXBNB15M-26JUN231445-45,no,95,480,"85,90,88",False,True,2.2
KXBNB15M,KXBNB15M-26JUN231415-15,no,93,240,"91,87,94",False,True,3.15
KXBNB15M,KXBNB15M-26JUN230945-45,yes,90,600,"88,93,93",True,True,4.65
KXBNB15M,KXBNB15M-26JUN230915-15,no,93,420,"86,88,87",False,True,3.15
KXBNB15M,KXBNB15M-26JUN230815-15,yes,94,180,"83,90,93",True,True,2.67
KXBNB15M,KXBNB15M-26JUN230615-15,yes,95,420,"96,96,98",True,True,2.2
KXBNB15M,KXBNB15M-26JUN230530-30,yes,92,420,"80,92,92",True,True,3.64
KXBNB15M,KXBNB15M-26JUN230345-45,no,95,540,"88,83,82",False,True,2.2
KXBNB15M,KXBNB15M-26JUN230300-00,yes,90,240,"84,89,91",True,True,4.65
KXBNB15M,KXBNB15M-26JUN230100-00,no,94,360,"88,87,94",False,True,2.67
KXBNB15M,KXBNB15M-26JUN230030-30,no,93,600,"85,84,92",False,True,3.15
KXBNB15M,KXBNB15M-26JUN230015-15,no,91,360,"82,81,88",False,True,4.14
KXBNB15M,KXBNB15M-26JUN222230-30,yes,95,360,"85,91,95",True,True,2.2
KXBNB15M,KXBNB15M-26JUN222200-00,no,92,480,"87,94,98",True,False,-45
KXBNB15M,KXBNB15M-26JUN222045-45,yes,94,600,"92,97,97",True,True,2.67
KXBNB15M,KXBNB15M-26JUN221845-45,no,91,240,"86,83,91",False,True,4.14
KXBNB15M,KXBNB15M-26JUN221830-30,no,94,480,"83,85,96",True,True,2.67
KXBNB15M,KXBNB15M-26JUN221800-00,yes,91,420,"83,91,92",True,True,4.14
KXBNB15M,KXBNB15M-26JUN221545-45,yes,93,300,"81,84,93",True,True,3.15
KXBNB15M,KXBNB15M-26JUN221500-00,no,95,480,"83,81,89",False,True,2.2
KXBNB15M,KXBNB15M-26JUN221415-15,yes,92,420,"84,89,95",True,True,3.64
KXBNB15M,KXBNB15M-26JUN221030-30,no,93,540,"85,86,92",True,True,3.15
KXBNB15M,KXBNB15M-26JUN221015-15,no,91,540,"87,89,91",True,True,4.14
KXBNB15M,KXBNB15M-26JUN221000-00,yes,93,300,"81,88,87",False,True,3.15
KXBNB15M,KXBNB15M-26JUN220945-45,yes,95,360,"90,93,95",True,True,2.2
KXBNB15M,KXBNB15M-26JUN220915-15,no,94,300,"89,92,94",True,True,2.67
KXBNB15M,KXBNB15M-26JUN220745-45,yes,90,540,"85,89,92",True,True,4.65
KXBNB15M,KXBNB15M-26JUN220500-00,no,91,300,"84,82,90",False,True,4.14
KXBNB15M,KXBNB15M-26JUN220445-45,no,91,240,"95,97,96",False,False,-45
KXBNB15M,KXBNB15M-26JUN220330-30,yes,95,300,"95,94,95",False,True,2.2
KXBNB15M,KXBNB15M-26JUN220315-15,yes,93,420,"93,92,91",False,True,3.15
KXBNB15M,KXBNB15M-26JUN220300-00,no,95,420,"86,82,93",False,True,2.2
KXBNB15M,KXBNB15M-26JUN212330-30,yes,91,540,"80,89,89",True,True,4.14
KXBNB15M,KXBNB15M-26JUN212300-00,no,94,420,"87,91,94",True,True,2.67
KXBNB15M,KXBNB15M-26JUN212215-15,no,94,480,"84,82,88",False,True,2.67
KXBNB15M,KXBNB15M-26JUN212145-45,no,92,420,"88,89,89",True,True,3.64
KXBNB15M,KXBNB15M-26JUN212130-30,yes,93,600,"88,92,94",True,True,3.15
KXBNB15M,KXBNB15M-26JUN212100-00,no,92,360,"89,90,88",False,True,3.64
KXBNB15M,KXBNB15M-26JUN212030-30,yes,91,480,"95,85,91",False,True,4.14
KXBNB15M,KXBNB15M-26JUN211945-45,no,92,600,"90,91,87",False,True,3.64
KXBNB15M,KXBNB15M-26JUN211915-15,no,95,420,"87,84,87",False,True,2.2
KXBNB15M,KXBNB15M-26JUN211900-00,yes,94,540,"81,82,88",True,True,2.67
KXBNB15M,KXBNB15M-26JUN211845-45,no,94,480,"81,92,91",False,True,2.67
KXBNB15M,KXBNB15M-26JUN211630-30,no,91,360,"85,86,89",True,True,4.14
KXBNB15M,KXBNB15M-26JUN211445-45,yes,94,540,"87,91,89",False,True,2.67
KXBNB15M,KXBNB15M-26JUN211400-00,yes,93,600,"80,82,90",True,True,3.15
KXBNB15M,KXBNB15M-26JUN211000-00,yes,94,360,"81,87,90",True,True,2.67
KXBNB15M,KXBNB15M-26JUN210945-45,no,95,300,"85,83,89",False,True,2.2
KXBNB15M,KXBNB15M-26JUN210800-00,no,90,360,"90,91,92",True,True,4.65
KXBNB15M,KXBNB15M-26JUN210730-30,no,93,540,"95,97,96",False,True,3.15
KXBNB15M,KXBNB15M-26JUN210600-00,yes,90,240,"84,82,81",False,True,4.65
KXBNB15M,KXBNB15M-26JUN210545-45,yes,91,540,"80,84,88",True,True,4.14
KXBNB15M,KXBNB15M-26JUN210430-30,no,91,600,"84,90,87",False,True,4.14
KXBNB15M,KXBNB15M-26JUN210400-00,no,91,360,"83,84,87",True,True,4.14
KXBNB15M,KXBNB15M-26JUN210345-45,yes,92,540,"89,86,86",False,True,3.64
KXBNB15M,KXBNB15M-26JUN210215-15,no,93,300,"92,84,85",False,True,3.15
KXBNB15M,KXBNB15M-26JUN210200-00,no,92,300,"85,94,98",True,True,3.64
KXBNB15M,KXBNB15M-26JUN210145-45,yes,92,420,"80,87,89",True,True,3.64
KXBNB15M,KXBNB15M-26JUN210100-00,no,94,360,"80,96,92",False,True,2.67
KXBNB15M,KXBNB15M-26JUN210045-45,no,93,240,"82,85,86",True,True,3.15
KXBNB15M,KXBNB15M-26JUN202215-15,no,95,240,"85,89,82",False,True,2.2
KXBNB15M,KXBNB15M-26JUN201830-30,no,93,480,"80,86,89",True,False,-45
KXBNB15M,KXBNB15M-26JUN201815-15,yes,93,240,"87,85,83",False,True,3.15
KXBNB15M,KXBNB15M-26JUN201730-30,no,92,540,"81,84,87",True,True,3.64
KXBNB15M,KXBNB15M-26JUN201630-30,no,94,180,"92,98,99",True,True,2.67
KXBNB15M,KXBNB15M-26JUN201445-45,no,95,360,"88,81,91",False,True,2.2
KXBNB15M,KXBNB15M-26JUN201030-30,yes,95,180,"94,97,97",True,True,2.2
KXBNB15M,KXBNB15M-26JUN200745-45,no,92,480,"80,93,93",True,True,3.64
KXBNB15M,KXBNB15M-26JUN200730-30,yes,92,180,"88,83,80",False,True,3.64
KXBNB15M,KXBNB15M-26JUN200545-45,yes,92,420,"90,92,98",True,True,3.64
KXBNB15M,KXBNB15M-26JUN200515-15,yes,93,360,"91,96,99",True,True,3.15
KXBNB15M,KXBNB15M-26JUN200415-15,no,94,360,"83,94,95",True,True,2.67
KXBNB15M,KXBNB15M-26JUN200345-45,no,90,420,"85,93,92",False,True,4.65
KXBNB15M,KXBNB15M-26JUN200315-15,no,92,540,"81,90,86",False,True,3.64
KXBNB15M,KXBNB15M-26JUN200230-30,yes,90,540,"87,90,90",True,True,4.65
KXBNB15M,KXBNB15M-26JUN200215-15,yes,90,480,"85,80,81",False,True,4.65
KXBNB15M,KXBNB15M-26JUN200145-45,yes,90,360,"81,85,84",False,True,4.65
KXBNB15M,KXBNB15M-26JUN200045-45,no,92,480,"89,89,87",False,True,3.64
KXBNB15M,KXBNB15M-26JUN192200-00,yes,91,240,"87,86,89",False,True,4.14
KXBNB15M,KXBNB15M-26JUN191845-45,no,95,240,"95,97,88",False,True,2.2
KXBNB15M,KXBNB15M-26JUN191700-00,yes,92,480,"83,89,89",True,True,3.64
KXBNB15M,KXBNB15M-26JUN191630-30,no,95,480,"82,87,94",True,True,2.2
KXBNB15M,KXBNB15M-26JUN190900-00,yes,90,300,"91,93,89",False,True,4.65
KXBNB15M,KXBNB15M-26JUN190815-15,yes,95,240,"80,87,98",True,True,2.2
KXBNB15M,KXBNB15M-26JUN190715-15,no,91,300,"86,91,86",False,True,4.14
KXBNB15M,KXBNB15M-26JUN190700-00,yes,94,360,"80,90,94",True,True,2.67
KXBNB15M,KXBNB15M-26JUN190645-45,no,92,480,"89,86,87",False,True,3.64
KXBNB15M,KXBNB15M-26JUN190600-00,no,93,300,"93,91,90",False,True,3.15
KXBNB15M,KXBNB15M-26JUN190515-15,no,93,300,"90,89,89",False,True,3.15
KXBNB15M,KXBNB15M-26JUN190430-30,yes,91,420,"87,83,88",False,True,4.14
KXBNB15M,KXBNB15M-26JUN190415-15,no,94,240,"87,91,93",True,True,2.67
KXBNB15M,KXBNB15M-26JUN190400-00,yes,91,360,"86,93,94",True,True,4.14
KXBNB15M,KXBNB15M-26JUN190345-45,no,95,300,"87,96,97",True,True,2.2
KXBNB15M,KXBNB15M-26JUN190315-15,no,94,420,"82,86,93",True,True,2.67
KXBNB15M,KXBNB15M-26JUN190300-00,no,93,540,"83,90,89",False,True,3.15
KXBNB15M,KXBNB15M-26JUN190230-30,no,90,300,"86,86,86",True,True,4.65
KXBNB15M,KXBNB15M-26JUN190215-15,yes,90,480,"85,88,93",True,True,4.65
KXBNB15M,KXBNB15M-26JUN190115-15,yes,94,420,"86,92,94",True,True,2.67
KXBNB15M,KXBNB15M-26JUN190045-45,no,90,540,"82,96,91",False,True,4.65
KXBNB15M,KXBNB15M-26JUN190015-15,no,91,600,"84,82,84",False,False,-45
KXBNB15M,KXBNB15M-26JUN190000-00,yes,94,300,"88,90,83",False,True,2.67
KXBNB15M,KXBNB15M-26JUN182345-45,no,91,420,"81,87,86",False,True,4.14
KXBNB15M,KXBNB15M-26JUN182330-30,no,94,600,"93,91,92",False,True,2.67
KXBNB15M,KXBNB15M-26JUN182230-30,no,92,360,"84,87,85",False,True,3.64
KXBNB15M,KXBNB15M-26JUN182200-00,yes,94,240,"80,91,93",True,True,2.67
KXBNB15M,KXBNB15M-26JUN182130-30,yes,93,240,"97,97,88",False,False,-45
KXBNB15M,KXBNB15M-26JUN182115-15,yes,90,600,"84,90,90",True,True,4.65
KXBNB15M,KXBNB15M-26JUN182030-30,yes,95,300,"80,87,95",True,True,2.2
KXBNB15M,KXBNB15M-26JUN181830-30,no,91,480,"81,82,90",True,True,4.14
KXBNB15M,KXBNB15M-26JUN181730-30,yes,92,360,"87,90,90",True,True,3.64
KXBNB15M,KXBNB15M-26JUN181615-15,yes,94,600,"88,83,92",False,True,2.67
KXBNB15M,KXBNB15M-26JUN181445-45,no,94,420,"82,89,94",True,True,2.67
KXBNB15M,KXBNB15M-26JUN181430-30,yes,94,300,"86,90,82",False,True,2.67
KXBNB15M,KXBNB15M-26JUN181415-15,yes,91,180,"82,83,83",True,True,4.14
KXBNB15M,KXBNB15M-26JUN181030-30,yes,90,540,"83,85,85",True,True,4.65
KXBNB15M,KXBNB15M-26JUN181000-00,yes,94,420,"90,90,92",True,True,2.67
KXBNB15M,KXBNB15M-26JUN180945-45,no,93,540,"84,89,92",True,True,3.15
KXBNB15M,KXBNB15M-26JUN180830-30,yes,92,300,"86,84,86",False,True,3.64
KXBNB15M,KXBNB15M-26JUN180730-30,no,90,420,"80,80,85",True,True,4.65
KXBNB15M,KXBNB15M-26JUN180700-00,yes,95,360,"85,90,95",True,True,2.2
KXBNB15M,KXBNB15M-26JUN180615-15,no,94,360,"86,88,91",True,True,2.67
KXBNB15M,KXBNB15M-26JUN180530-30,yes,90,600,"80,88,90",True,False,-45
KXBNB15M,KXBNB15M-26JUN180115-15,no,91,540,"90,82,88",False,True,4.14
KXBNB15M,KXBNB15M-26JUN180015-15,no,91,420,"90,84,92",False,True,4.14
KXBNB15M,KXBNB15M-26JUN172330-30,no,94,360,"83,88,90",True,True,2.67
KXBNB15M,KXBNB15M-26JUN172315-15,no,92,540,"91,92,88",False,True,3.64
KXBNB15M,KXBNB15M-26JUN172245-45,no,93,360,"94,96,96",True,True,3.15
KXBNB15M,KXBNB15M-26JUN172130-30,no,95,300,"83,81,83",False,True,2.2
KXBNB15M,KXBNB15M-26JUN172015-15,yes,92,300,"90,91,88",False,True,3.64
KXBNB15M,KXBNB15M-26JUN171930-30,yes,94,600,"89,90,93",True,True,2.67
KXBNB15M,KXBNB15M-26JUN171900-00,yes,90,540,"86,87,90",True,False,-45
KXBNB15M,KXBNB15M-26JUN171830-30,yes,90,480,"84,81,90",False,True,4.65
KXBNB15M,KXBNB15M-26JUN171815-15,no,91,300,"87,82,88",False,True,4.14
KXBNB15M,KXBNB15M-26JUN171800-00,no,94,540,"88,93,94",True,True,2.67
KXBNB15M,KXBNB15M-26JUN171745-45,yes,94,240,"86,80,85",False,False,-45
KXBNB15M,KXBNB15M-26JUN171730-30,yes,94,360,"85,83,85",False,True,2.67
KXBNB15M,KXBNB15M-26JUN171700-00,yes,91,300,"88,86,86",False,True,4.14
KXBNB15M,KXBNB15M-26JUN171645-45,yes,92,420,"81,88,90",True,True,3.64
KXBNB15M,KXBNB15M-26JUN171015-15,no,92,540,"88,86,93",False,True,3.64
KXBNB15M,KXBNB15M-26JUN170945-45,yes,92,360,"82,88,95",True,True,3.64
KXBNB15M,KXBNB15M-26JUN170930-30,no,95,240,"81,91,95",True,True,2.2
KXBNB15M,KXBNB15M-26JUN170845-45,yes,95,240,"87,87,85",False,True,2.2
KXBNB15M,KXBNB15M-26JUN170800-00,yes,95,360,"85,86,90",True,True,2.2
KXBNB15M,KXBNB15M-26JUN170645-45,no,95,300,"83,87,92",True,True,2.2
KXBNB15M,KXBNB15M-26JUN170445-45,no,94,240,"86,91,96",True,True,2.67
KXBNB15M,KXBNB15M-26JUN170430-30,no,92,420,"93,94,94",True,True,3.64
KXBNB15M,KXBNB15M-26JUN170330-30,no,95,360,"95,90,86",False,True,2.2
KXBNB15M,KXBNB15M-26JUN170200-00,no,93,480,"80,83,89",True,True,3.15
KXBNB15M,KXBNB15M-26JUN170045-45,yes,90,480,"87,84,88",False,True,4.65
KXBNB15M,KXBNB15M-26JUN170000-00,yes,95,300,"91,95,96",True,True,2.2
KXBNB15M,KXBNB15M-26JUN162200-00,yes,95,420,"90,83,87",False,True,2.2
KXBNB15M,KXBNB15M-26JUN162030-30,no,95,300,"88,85,93",False,True,2.2
KXBNB15M,KXBNB15M-26JUN161945-45,yes,93,420,"87,89,87",False,False,-45
KXBNB15M,KXBNB15M-26JUN161930-30,no,91,480,"84,90,91",True,True,4.14
KXBNB15M,KXBNB15M-26JUN161830-30,no,94,360,"80,89,84",False,True,2.67
KXBNB15M,KXBNB15M-26JUN161800-00,yes,91,300,"81,83,87",True,True,4.14
KXBNB15M,KXBNB15M-26JUN161730-30,no,92,480,"91,87,87",False,True,3.64
KXBNB15M,KXBNB15M-26JUN161530-30,yes,93,240,"87,89,89",True,True,3.15
KXBNB15M,KXBNB15M-26JUN161515-15,no,95,600,"83,93,94",True,True,2.2
KXBNB15M,KXBNB15M-26JUN161415-15,yes,93,480,"96,90,85",False,True,3.15
KXBNB15M,KXBNB15M-26JUN161400-00,yes,95,600,"84,94,94",True,True,2.2
KXBNB15M,KXBNB15M-26JUN161030-30,no,91,540,"88,91,93",True,True,4.14
KXBNB15M,KXBNB15M-26JUN161000-00,no,94,300,"88,93,90",False,True,2.67
KXBNB15M,KXBNB15M-26JUN160945-45,yes,93,360,"80,81,88",True,True,3.15
KXBNB15M,KXBNB15M-26JUN160900-00,no,92,360,"85,85,89",True,True,3.64
KXBNB15M,KXBNB15M-26JUN160845-45,yes,93,540,"92,96,96",True,False,-45
KXBNB15M,KXBNB15M-26JUN160830-30,yes,94,600,"90,91,88",False,True,2.67
KXBNB15M,KXBNB15M-26JUN160815-15,no,92,540,"82,86,90",True,False,-45
KXBNB15M,KXBNB15M-26JUN160645-45,no,90,540,"82,85,85",True,True,4.65
KXBNB15M,KXBNB15M-26JUN160630-30,yes,95,420,"87,98,98",True,True,2.2
