series,ticker,side,ask,bucket,secs_left,prior_stuck,won,profit
KXETH15M,KXETH15M-26JUL102300-00,yes,67,65-69c,360,"50,37,42,59",True,20.61
KXETH15M,KXETH15M-26JUL102245-45,yes,75,75-79c,420,"41,59,61,56",True,13.95
KXETH15M,KXETH15M-26JUL102000-00,yes,77,75-79c,300,"58,56,63,51",True,12.5
KXETH15M,KXETH15M-26JUL101730-30,no,70,70-74c,600,"45,44,57,55",False,-45
KXETH15M,KXETH15M-26JUL101715-15,yes,83,80-85c,600,"55,63,60,58",True,8.57
KXETH15M,KXETH15M-26JUL101700-00,no,70,70-74c,420,"52,48,50,58",True,17.94
KXETH15M,KXETH15M-26JUL101530-30,no,78,75-79c,600,"45,35,44,58",False,-45
KXETH15M,KXETH15M-26JUL101400-00,yes,76,75-79c,600,"56,46,57,65",False,-45
KXETH15M,KXETH15M-26JUL100900-00,no,69,65-69c,420,"42,47,52,49",True,18.8
KXETH15M,KXETH15M-26JUL100700-00,no,68,65-69c,540,"58,57,58,55",True,19.69
KXETH15M,KXETH15M-26JUL100645-45,no,72,70-74c,540,"62,48,51,63",True,16.27
KXETH15M,KXETH15M-26JUL100600-00,no,69,65-69c,420,"54,46,62,63",False,-45
KXETH15M,KXETH15M-26JUL100500-00,no,80,80-85c,420,"58,47,60,60",True,10.46
KXETH15M,KXETH15M-26JUL100445-45,no,74,70-74c,300,"35,53,64,65",True,14.7
KXETH15M,KXETH15M-26JUL100415-15,yes,74,70-74c,480,"49,65,51,60",True,14.7
KXETH15M,KXETH15M-26JUL100315-15,no,73,70-74c,360,"56,61,59,63",False,-45
KXETH15M,KXETH15M-26JUL100300-00,yes,70,70-74c,480,"49,58,59,62",False,-45
KXETH15M,KXETH15M-26JUL100115-15,no,66,65-69c,360,"59,53,43,36",True,21.56
KXETH15M,KXETH15M-26JUL100030-30,no,66,65-69c,540,"61,43,59,64",True,21.56
KXETH15M,KXETH15M-26JUL092345-45,yes,75,75-79c,540,"39,41,42,44",True,13.95
KXETH15M,KXETH15M-26JUL092315-15,no,80,80-85c,600,"59,47,56,59",True,10.46
KXETH15M,KXETH15M-26JUL092245-45,yes,66,65-69c,540,"56,50,41,59",True,21.56
KXETH15M,KXETH15M-26JUL092230-30,yes,68,65-69c,600,"41,38,38,61",False,-45
KXETH15M,KXETH15M-26JUL092000-00,yes,83,80-85c,300,"38,38,56,55",False,-45
KXETH15M,KXETH15M-26JUL091745-45,yes,73,70-74c,480,"65,64,56,64",False,-45
KXETH15M,KXETH15M-26JUL091730-30,yes,66,65-69c,420,"61,63,55,59",False,-45
KXETH15M,KXETH15M-26JUL091730-30,no,71,70-74c,360,"40,46,43,35",True,17.09
KXETH15M,KXETH15M-26JUL091700-00,no,76,75-79c,600,"52,48,58,52",True,13.22
KXETH15M,KXETH15M-26JUL091630-30,yes,76,75-79c,300,"53,55,61,52",True,13.22
KXETH15M,KXETH15M-26JUL091545-45,yes,71,70-74c,480,"65,56,38,58",True,17.09
KXETH15M,KXETH15M-26JUL091530-30,no,69,65-69c,420,"60,59,62,46",False,-45
KXETH15M,KXETH15M-26JUL091500-00,no,69,65-69c,540,"42,50,46,54",True,18.8
KXETH15M,KXETH15M-26JUL091445-45,no,73,70-74c,480,"65,56,55,50",True,15.48
KXETH15M,KXETH15M-26JUL091400-00,no,76,75-79c,300,"54,54,63,61",True,13.22
KXETH15M,KXETH15M-26JUL091015-15,no,69,65-69c,480,"53,35,50,53",True,18.8
KXETH15M,KXETH15M-26JUL090830-30,yes,65,65-69c,300,"51,55,50,63",True,22.53
KXETH15M,KXETH15M-26JUL090745-45,yes,76,75-79c,360,"53,38,47,39",False,-45
KXETH15M,KXETH15M-26JUL090645-45,yes,81,80-85c,540,"54,53,62,56",False,-45
KXETH15M,KXETH15M-26JUL090615-15,yes,68,65-69c,420,"38,47,42,54",False,-45
KXETH15M,KXETH15M-26JUL090530-30,no,65,65-69c,300,"40,46,55,51",False,-45
KXETH15M,KXETH15M-26JUL090245-45,yes,65,65-69c,480,"37,43,46,60",True,22.53
KXETH15M,KXETH15M-26JUL090130-30,no,71,70-74c,600,"52,63,44,60",True,17.09
KXETH15M,KXETH15M-26JUL090030-30,no,66,65-69c,420,"57,62,62,61",False,-45
KXETH15M,KXETH15M-26JUL090000-00,no,66,65-69c,420,"56,58,62,58",False,-45
KXETH15M,KXETH15M-26JUL090000-00,yes,65,65-69c,300,"40,43,35,63",True,22.53
KXETH15M,KXETH15M-26JUL082215-15,yes,75,75-79c,600,"52,53,56,62",True,13.95
KXETH15M,KXETH15M-26JUL082000-00,yes,79,75-79c,480,"40,47,41,41",True,11.12
KXETH15M,KXETH15M-26JUL081915-15,yes,77,75-79c,480,"36,42,50,52",True,12.5
KXETH15M,KXETH15M-26JUL081900-00,no,77,75-79c,540,"52,59,59,58",False,-45
KXETH15M,KXETH15M-26JUL081845-45,yes,65,65-69c,600,"43,51,46,52",True,22.53
KXETH15M,KXETH15M-26JUL081745-45,no,69,65-69c,540,"41,41,43,46",False,-45
KXETH15M,KXETH15M-26JUL081715-15,no,71,70-74c,420,"41,52,39,58",True,17.09
KXETH15M,KXETH15M-26JUL081700-00,yes,65,65-69c,480,"46,43,39,42",False,-45
KXETH15M,KXETH15M-26JUL081700-00,no,71,70-74c,420,"58,62,59,36",True,17.09
KXETH15M,KXETH15M-26JUL081515-15,no,69,65-69c,480,"50,43,53,60",True,18.8
KXETH15M,KXETH15M-26JUL080900-00,no,69,65-69c,600,"52,57,51,46",True,18.8
KXETH15M,KXETH15M-26JUL080830-30,no,75,75-79c,420,"36,41,39,53",True,13.95
KXETH15M,KXETH15M-26JUL080815-15,yes,75,75-79c,420,"48,40,47,53",True,13.95
KXETH15M,KXETH15M-26JUL080615-15,no,65,65-69c,600,"44,59,58,65",True,22.53
KXETH15M,KXETH15M-26JUL080600-00,no,82,80-85c,540,"60,63,52,62",True,9.19
KXETH15M,KXETH15M-26JUL080415-15,yes,72,70-74c,480,"46,57,46,60",True,16.27
KXETH15M,KXETH15M-26JUL080230-30,no,65,65-69c,540,"43,38,47,48",False,-45
KXETH15M,KXETH15M-26JUL080130-30,no,78,75-79c,420,"54,50,38,47",True,11.8
KXETH15M,KXETH15M-26JUL080030-30,yes,69,65-69c,540,"62,54,65,63",True,18.8
KXETH15M,KXETH15M-26JUL080015-15,yes,77,75-79c,420,"60,64,53,56",True,12.5
KXETH15M,KXETH15M-26JUL071815-15,yes,75,75-79c,360,"43,36,42,56",True,13.95
KXETH15M,KXETH15M-26JUL071745-45,no,74,70-74c,540,"53,41,43,62",True,14.7
KXETH15M,KXETH15M-26JUL071515-15,no,67,65-69c,480,"49,57,60,47",True,20.61
KXETH15M,KXETH15M-26JUL071445-45,yes,67,65-69c,480,"60,38,51,63",True,20.61
KXETH15M,KXETH15M-26JUL071400-00,no,69,65-69c,540,"63,63,55,63",False,-45
KXETH15M,KXETH15M-26JUL071030-30,yes,68,65-69c,360,"58,50,38,63",True,19.69
KXETH15M,KXETH15M-26JUL070915-15,no,83,80-85c,600,"64,36,53,49",True,8.57
KXETH15M,KXETH15M-26JUL070815-15,yes,78,75-79c,600,"53,46,64,58",True,11.8
KXETH15M,KXETH15M-26JUL070700-00,no,76,75-79c,600,"52,47,65,56",True,13.22
KXETH15M,KXETH15M-26JUL070600-00,yes,69,65-69c,420,"48,55,41,55",False,-45
KXETH15M,KXETH15M-26JUL070545-45,yes,67,65-69c,600,"50,55,61,59",True,20.61
KXETH15M,KXETH15M-26JUL070530-30,no,70,70-74c,480,"60,53,61,60",True,17.94
KXETH15M,KXETH15M-26JUL070515-15,yes,69,65-69c,420,"57,62,60,56",True,18.8
KXETH15M,KXETH15M-26JUL070500-00,yes,74,70-74c,600,"57,63,55,58",True,14.7
KXETH15M,KXETH15M-26JUL070430-30,yes,70,70-74c,600,"52,42,52,58",False,-45
KXETH15M,KXETH15M-26JUL070200-00,yes,67,65-69c,540,"56,54,49,60",True,20.61
KXETH15M,KXETH15M-26JUL070115-15,no,69,65-69c,540,"65,59,51,60",True,18.8
KXETH15M,KXETH15M-26JUL070030-30,no,79,75-79c,600,"50,54,63,65",False,-45
KXETH15M,KXETH15M-26JUL070015-15,yes,68,65-69c,360,"42,59,60,59",True,19.69
KXETH15M,KXETH15M-26JUL070000-00,no,67,65-69c,600,"58,63,46,64",False,-45
KXETH15M,KXETH15M-26JUL062345-45,yes,67,65-69c,600,"60,57,65,64",False,-45
KXETH15M,KXETH15M-26JUL062215-15,yes,70,70-74c,600,"58,62,51,56",False,-45
KXETH15M,KXETH15M-26JUL062145-45,no,78,75-79c,480,"57,47,53,46",False,-45
KXETH15M,KXETH15M-26JUL062130-30,no,74,70-74c,540,"51,61,48,50",True,14.7
KXETH15M,KXETH15M-26JUL062045-45,no,81,80-85c,480,"50,52,53,62",True,9.82
KXETH15M,KXETH15M-26JUL062030-30,yes,72,70-74c,600,"41,61,62,59",True,16.27
KXETH15M,KXETH15M-26JUL062015-15,yes,68,65-69c,540,"58,59,53,64",False,-45
KXETH15M,KXETH15M-26JUL061900-00,no,66,65-69c,420,"50,35,37,45",True,21.56
KXETH15M,KXETH15M-26JUL061830-30,no,65,65-69c,600,"60,52,49,35",True,22.53
KXETH15M,KXETH15M-26JUL061815-15,no,77,75-79c,480,"51,39,53,61",True,12.5
KXETH15M,KXETH15M-26JUL061715-15,yes,73,70-74c,480,"37,46,45,59",True,15.48
KXETH15M,KXETH15M-26JUL061700-00,yes,82,80-85c,420,"42,53,53,53",True,9.19
KXETH15M,KXETH15M-26JUL061630-30,yes,67,65-69c,480,"46,41,44,42",True,20.61
KXETH15M,KXETH15M-26JUL061530-30,yes,69,65-69c,480,"51,61,64,64",True,18.8
KXETH15M,KXETH15M-26JUL061515-15,yes,74,70-74c,480,"48,50,41,53",True,14.7
KXETH15M,KXETH15M-26JUL061445-45,yes,74,70-74c,480,"44,57,40,53",True,14.7
KXETH15M,KXETH15M-26JUL061400-00,yes,83,80-85c,540,"61,58,54,53",False,-45
KXETH15M,KXETH15M-26JUL061045-45,no,69,65-69c,420,"45,52,43,48",False,-45
KXETH15M,KXETH15M-26JUL061015-15,no,66,65-69c,540,"35,53,61,53",False,-45
KXETH15M,KXETH15M-26JUL060730-30,yes,82,80-85c,600,"50,45,54,64",True,9.19
KXETH15M,KXETH15M-26JUL060630-30,yes,85,80-85c,420,"64,55,59,52",True,7.39
KXETH15M,KXETH15M-26JUL060515-15,no,68,65-69c,600,"53,51,50,50",True,19.69
KXETH15M,KXETH15M-26JUL060500-00,no,67,65-69c,540,"46,44,39,53",True,20.61
KXETH15M,KXETH15M-26JUL060400-00,no,70,70-74c,540,"65,63,63,59",True,17.94
KXETH15M,KXETH15M-26JUL060215-15,no,74,70-74c,480,"63,40,50,62",True,14.7
KXETH15M,KXETH15M-26JUL060200-00,yes,75,75-79c,360,"50,47,41,58",True,13.95
KXETH15M,KXETH15M-26JUL060130-30,no,82,80-85c,480,"47,46,51,58",True,9.19
KXETH15M,KXETH15M-26JUL060115-15,no,79,75-79c,600,"46,53,51,56",True,11.12
KXETH15M,KXETH15M-26JUL060030-30,yes,74,70-74c,540,"56,43,59,61",False,-45
KXETH15M,KXETH15M-26JUL052315-15,no,66,65-69c,360,"43,51,56,49",True,21.56
KXETH15M,KXETH15M-26JUL052300-00,yes,80,80-85c,300,"41,57,53,64",True,10.46
KXETH15M,KXETH15M-26JUL052130-30,no,72,70-74c,420,"64,61,54,53",True,16.27
KXETH15M,KXETH15M-26JUL052115-15,yes,67,65-69c,360,"40,41,39,42",False,-45
KXETH15M,KXETH15M-26JUL052045-45,yes,65,65-69c,540,"50,50,46,60",True,22.53
KXETH15M,KXETH15M-26JUL051930-30,no,69,65-69c,540,"58,65,55,46",True,18.8
KXETH15M,KXETH15M-26JUL051800-00,no,76,75-79c,540,"60,54,55,64",False,-45
KXETH15M,KXETH15M-26JUL051745-45,no,68,65-69c,540,"46,38,35,49",False,-45
KXETH15M,KXETH15M-26JUL051645-45,yes,65,65-69c,600,"56,41,47,49",False,-45
KXETH15M,KXETH15M-26JUL051645-45,no,71,70-74c,420,"53,36,43,51",True,17.09
KXETH15M,KXETH15M-26JUL051615-15,yes,85,80-85c,300,"37,44,62,62",False,-45
KXETH15M,KXETH15M-26JUL051600-00,no,77,75-79c,360,"54,64,62,64",True,12.5
KXETH15M,KXETH15M-26JUL051500-00,yes,72,70-74c,600,"38,39,44,55",True,16.27
KXETH15M,KXETH15M-26JUL051445-45,no,70,70-74c,540,"45,57,60,56",False,-45
KXETH15M,KXETH15M-26JUL051415-15,yes,68,65-69c,540,"43,54,57,60",False,-45
KXETH15M,KXETH15M-26JUL051030-30,no,82,80-85c,600,"54,62,60,63",True,9.19
KXETH15M,KXETH15M-26JUL051015-15,yes,72,70-74c,480,"60,38,42,63",True,16.27
KXETH15M,KXETH15M-26JUL050930-30,no,75,75-79c,420,"53,52,51,49",True,13.95
KXETH15M,KXETH15M-26JUL050845-45,yes,76,75-79c,360,"37,52,57,64",False,-45
KXETH15M,KXETH15M-26JUL050800-00,no,69,65-69c,600,"59,41,41,43",True,18.8
KXETH15M,KXETH15M-26JUL050645-45,yes,68,65-69c,480,"49,50,52,63",True,19.69
KXETH15M,KXETH15M-26JUL050630-30,yes,83,80-85c,540,"35,35,47,58",False,-45
KXETH15M,KXETH15M-26JUL050615-15,yes,68,65-69c,300,"38,60,63,46",True,19.69
KXETH15M,KXETH15M-26JUL050415-15,no,82,80-85c,540,"42,36,45,64",True,9.19
KXETH15M,KXETH15M-26JUL050330-30,no,82,80-85c,540,"60,51,51,56",True,9.19
KXETH15M,KXETH15M-26JUL050315-15,no,66,65-69c,300,"41,54,48,55",True,21.56
KXETH15M,KXETH15M-26JUL050300-00,no,83,80-85c,540,"54,49,48,62",True,8.57
KXETH15M,KXETH15M-26JUL050230-30,yes,66,65-69c,540,"47,37,53,63",True,21.56
KXETH15M,KXETH15M-26JUL050145-45,no,76,75-79c,360,"38,37,48,50",True,13.22
KXETH15M,KXETH15M-26JUL050130-30,no,70,70-74c,480,"52,57,38,43",True,17.94
KXETH15M,KXETH15M-26JUL050015-15,yes,76,75-79c,420,"40,46,50,51",True,13.22
KXETH15M,KXETH15M-26JUL042330-30,no,74,70-74c,600,"57,63,63,64",True,14.7
KXETH15M,KXETH15M-26JUL042315-15,yes,68,65-69c,600,"54,46,39,42",True,19.69
KXETH15M,KXETH15M-26JUL042200-00,yes,72,70-74c,480,"47,55,47,59",True,16.27
KXETH15M,KXETH15M-26JUL042030-30,no,84,80-85c,480,"49,64,53,61",True,7.97
KXETH15M,KXETH15M-26JUL041800-00,no,73,70-74c,600,"53,48,51,47",True,15.48
KXETH15M,KXETH15M-26JUL041745-45,yes,67,65-69c,360,"39,44,46,38",False,-45
KXETH15M,KXETH15M-26JUL041730-30,yes,82,80-85c,540,"50,47,47,63",True,9.19
KXETH15M,KXETH15M-26JUL041715-15,yes,65,65-69c,420,"51,48,58,50",True,22.53
KXETH15M,KXETH15M-26JUL041715-15,no,70,70-74c,300,"43,53,38,43",False,-45
KXETH15M,KXETH15M-26JUL041700-00,no,75,75-79c,480,"60,61,62,56",True,13.95
KXETH15M,KXETH15M-26JUL041445-45,no,72,70-74c,600,"49,59,63,47",True,16.27
KXETH15M,KXETH15M-26JUL041415-15,yes,75,75-79c,480,"38,35,41,62",True,13.95
KXETH15M,KXETH15M-26JUL041030-30,yes,78,75-79c,360,"61,48,36,44",True,11.8
KXETH15M,KXETH15M-26JUL040830-30,no,68,65-69c,600,"47,53,65,65",False,-45
KXETH15M,KXETH15M-26JUL040730-30,yes,72,70-74c,480,"51,40,39,47",False,-45
KXETH15M,KXETH15M-26JUL040645-45,no,83,80-85c,360,"45,52,50,48",True,8.57
KXETH15M,KXETH15M-26JUL040630-30,no,73,70-74c,540,"60,38,47,48",True,15.48
KXETH15M,KXETH15M-26JUL040415-15,yes,65,65-69c,480,"45,56,51,56",True,22.53
KXETH15M,KXETH15M-26JUL040330-30,yes,75,75-79c,600,"50,45,53,54",True,13.95
KXETH15M,KXETH15M-26JUL040300-00,yes,65,65-69c,360,"65,53,42,50",True,22.53
KXETH15M,KXETH15M-26JUL040200-00,yes,75,75-79c,600,"59,64,60,61",False,-45
KXETH15M,KXETH15M-26JUL040130-30,no,74,70-74c,600,"44,44,59,62",True,14.7
KXETH15M,KXETH15M-26JUL040015-15,yes,69,65-69c,420,"44,46,39,47",True,18.8
KXETH15M,KXETH15M-26JUL040000-00,no,77,75-79c,420,"60,41,56,50",True,12.5
KXETH15M,KXETH15M-26JUL032330-30,no,77,75-79c,600,"58,48,59,60",True,12.5
KXETH15M,KXETH15M-26JUL032215-15,yes,72,70-74c,420,"35,38,56,61",True,16.27
KXETH15M,KXETH15M-26JUL032200-00,no,65,65-69c,600,"46,60,59,43",False,-45
KXETH15M,KXETH15M-26JUL032200-00,yes,74,70-74c,420,"58,38,46,55",True,14.7
KXETH15M,KXETH15M-26JUL032030-30,no,68,65-69c,540,"44,50,50,58",True,19.69
KXETH15M,KXETH15M-26JUL031900-00,no,68,65-69c,420,"64,58,62,59",True,19.69
KXETH15M,KXETH15M-26JUL031830-30,yes,72,70-74c,600,"60,61,61,63",True,16.27
KXETH15M,KXETH15M-26JUL031715-15,yes,65,65-69c,360,"57,35,55,48",True,22.53
KXETH15M,KXETH15M-26JUL031645-45,yes,79,75-79c,600,"53,41,54,38",True,11.12
KXETH15M,KXETH15M-26JUL031630-30,yes,84,80-85c,600,"49,54,35,50",True,7.97
KXETH15M,KXETH15M-26JUL031500-00,no,69,65-69c,300,"63,65,52,62",True,18.8
KXETH15M,KXETH15M-26JUL031430-30,yes,65,65-69c,600,"58,49,61,63",True,22.53
KXETH15M,KXETH15M-26JUL031415-15,no,70,70-74c,300,"54,55,53,53",True,17.94
KXETH15M,KXETH15M-26JUL031045-45,no,75,75-79c,600,"55,37,46,56",False,-45
KXETH15M,KXETH15M-26JUL030945-45,no,70,70-74c,420,"49,52,45,56",False,-45
KXETH15M,KXETH15M-26JUL030915-15,yes,67,65-69c,600,"52,61,58,64",True,20.61
KXETH15M,KXETH15M-26JUL030845-45,yes,70,70-74c,600,"55,60,58,60",False,-45
KXETH15M,KXETH15M-26JUL030745-45,no,83,80-85c,420,"42,55,59,56",True,8.57
KXETH15M,KXETH15M-26JUL030730-30,yes,73,70-74c,540,"62,50,51,52",True,15.48
KXETH15M,KXETH15M-26JUL030715-15,yes,69,65-69c,480,"38,37,52,62",False,-45
KXETH15M,KXETH15M-26JUL030545-45,no,85,80-85c,600,"65,63,59,59",True,7.39
KXETH15M,KXETH15M-26JUL030445-45,yes,65,65-69c,540,"53,45,65,57",True,22.53
KXETH15M,KXETH15M-26JUL030430-30,no,82,80-85c,540,"39,50,59,64",False,-45
KXETH15M,KXETH15M-26JUL030415-15,no,68,65-69c,360,"54,50,42,63",True,19.69
KXETH15M,KXETH15M-26JUL030315-15,no,82,80-85c,600,"57,56,54,54",True,9.19
KXETH15M,KXETH15M-26JUL030200-00,yes,80,80-85c,600,"51,41,53,51",False,-45
KXETH15M,KXETH15M-26JUL030045-45,no,66,65-69c,540,"47,35,63,63",False,-45
KXETH15M,KXETH15M-26JUL022345-45,no,73,70-74c,600,"52,51,52,61",True,15.48
KXETH15M,KXETH15M-26JUL022300-00,yes,74,70-74c,600,"54,48,45,54",True,14.7
KXETH15M,KXETH15M-26JUL022200-00,no,73,70-74c,360,"45,45,59,61",True,15.48
KXETH15M,KXETH15M-26JUL022100-00,no,66,65-69c,420,"56,51,46,63",True,21.56
KXETH15M,KXETH15M-26JUL021845-45,yes,65,65-69c,420,"36,51,52,51",False,-45
KXETH15M,KXETH15M-26JUL021600-00,yes,81,80-85c,540,"56,40,46,45",False,-45
KXETH15M,KXETH15M-26JUL021545-45,yes,65,65-69c,540,"43,56,58,48",True,22.53
KXETH15M,KXETH15M-26JUL021545-45,no,77,75-79c,360,"55,37,63,58",False,-45
KXETH15M,KXETH15M-26JUL021515-15,no,71,70-74c,540,"45,40,40,51",False,-45
KXETH15M,KXETH15M-26JUL021445-45,no,70,70-74c,540,"50,53,57,61",False,-45
KXETH15M,KXETH15M-26JUL021015-15,yes,66,65-69c,420,"44,44,42,39",True,21.56
KXETH15M,KXETH15M-26JUL021000-00,yes,71,70-74c,480,"60,41,54,46",True,17.09
KXETH15M,KXETH15M-26JUL020915-15,yes,75,75-79c,540,"47,53,53,54",True,13.95
KXETH15M,KXETH15M-26JUL020815-15,no,66,65-69c,600,"55,62,56,65",False,-45
KXETH15M,KXETH15M-26JUL020815-15,yes,78,75-79c,480,"46,36,36,56",True,11.8
KXETH15M,KXETH15M-26JUL020700-00,yes,74,70-74c,420,"64,57,60,61",True,14.7
KXETH15M,KXETH15M-26JUL020615-15,no,69,65-69c,300,"63,52,37,49",False,-45
KXETH15M,KXETH15M-26JUL020130-30,yes,68,65-69c,600,"49,37,53,56",False,-45
KXETH15M,KXETH15M-26JUL020100-00,yes,66,65-69c,540,"62,50,53,61",True,21.56
KXETH15M,KXETH15M-26JUL020030-30,no,67,65-69c,480,"47,55,58,54",True,20.61
KXETH15M,KXETH15M-26JUL012345-45,no,78,75-79c,420,"54,53,59,65",False,-45
KXETH15M,KXETH15M-26JUL012200-00,no,84,80-85c,540,"43,38,35,51",True,7.97
KXETH15M,KXETH15M-26JUL012045-45,yes,70,70-74c,480,"46,48,40,64",False,-45
KXETH15M,KXETH15M-26JUL011645-45,yes,74,70-74c,300,"60,41,56,55",True,14.7
KXETH15M,KXETH15M-26JUL011530-30,no,65,65-69c,540,"37,48,43,44",True,22.53
KXETH15M,KXETH15M-26JUL011415-15,yes,70,70-74c,600,"45,46,45,54",False,-45
KXETH15M,KXETH15M-26JUL011400-00,yes,69,65-69c,480,"57,65,56,55",True,18.8
KXETH15M,KXETH15M-26JUL010945-45,yes,75,75-79c,360,"47,38,41,60",True,13.95
KXETH15M,KXETH15M-26JUL010900-00,yes,72,70-74c,540,"59,54,38,52",True,16.27
KXETH15M,KXETH15M-26JUL010745-45,no,68,65-69c,300,"58,41,48,47",True,19.69
KXETH15M,KXETH15M-26JUL010715-15,no,66,65-69c,300,"64,61,41,62",False,-45
KXETH15M,KXETH15M-26JUL010645-45,no,65,65-69c,600,"51,60,49,40",True,22.53
KXETH15M,KXETH15M-26JUL010630-30,yes,68,65-69c,540,"56,65,55,63",False,-45
KXETH15M,KXETH15M-26JUL010530-30,no,70,70-74c,300,"56,57,58,46",True,17.94
KXETH15M,KXETH15M-26JUL010430-30,no,66,65-69c,600,"51,57,62,59",True,21.56
KXETH15M,KXETH15M-26JUL010200-00,no,65,65-69c,600,"42,48,60,44",True,22.53
KXETH15M,KXETH15M-26JUL010045-45,no,65,65-69c,540,"42,39,47,48",False,-45
KXETH15M,KXETH15M-26JUN302245-45,yes,71,70-74c,600,"58,45,54,61",True,17.09
KXETH15M,KXETH15M-26JUN302215-15,no,72,70-74c,540,"56,36,36,54",False,-45
KXETH15M,KXETH15M-26JUN301945-45,yes,80,80-85c,600,"49,52,65,59",True,10.46
KXETH15M,KXETH15M-26JUN301930-30,yes,84,80-85c,420,"54,59,45,45",True,7.97
KXETH15M,KXETH15M-26JUN301830-30,yes,80,80-85c,600,"57,50,52,45",False,-45
KXETH15M,KXETH15M-26JUN301800-00,yes,68,65-69c,360,"52,53,47,58",True,19.69
KXETH15M,KXETH15M-26JUN301745-45,yes,66,65-69c,300,"56,60,57,55",False,-45
KXETH15M,KXETH15M-26JUN301715-15,no,67,65-69c,600,"49,50,42,61",True,20.61
KXETH15M,KXETH15M-26JUN301615-15,yes,68,65-69c,420,"41,59,62,52",True,19.69
KXETH15M,KXETH15M-26JUN301600-00,no,71,70-74c,540,"48,53,63,46",False,-45
KXETH15M,KXETH15M-26JUN301530-30,no,78,75-79c,480,"53,61,64,63",True,11.8
KXETH15M,KXETH15M-26JUN301515-15,no,70,70-74c,480,"47,43,45,62",True,17.94
KXETH15M,KXETH15M-26JUN301415-15,yes,79,75-79c,420,"44,44,38,38",True,11.12
KXETH15M,KXETH15M-26JUN301045-45,yes,67,65-69c,600,"57,40,48,42",False,-45
KXETH15M,KXETH15M-26JUN300915-15,yes,83,80-85c,480,"38,44,59,57",True,8.57
KXETH15M,KXETH15M-26JUN300830-30,no,65,65-69c,600,"64,61,62,49",True,22.53
KXETH15M,KXETH15M-26JUN300715-15,no,69,65-69c,360,"43,41,47,52",True,18.8
KXETH15M,KXETH15M-26JUN300700-00,yes,78,75-79c,360,"64,57,56,40",True,11.8
KXETH15M,KXETH15M-26JUN300645-45,no,80,80-85c,480,"43,52,40,57",False,-45
KXETH15M,KXETH15M-26JUN300630-30,no,79,75-79c,540,"44,42,63,63",True,11.12
KXETH15M,KXETH15M-26JUN300615-15,no,65,65-69c,540,"50,48,52,59",True,22.53
KXETH15M,KXETH15M-26JUN300615-15,yes,79,75-79c,420,"49,42,37,50",False,-45
KXETH15M,KXETH15M-26JUN300600-00,yes,69,65-69c,600,"46,46,58,56",True,18.8
KXETH15M,KXETH15M-26JUN300415-15,yes,78,75-79c,600,"53,54,50,55",False,-45
KXETH15M,KXETH15M-26JUN300400-00,yes,85,80-85c,300,"49,53,60,59",True,7.39
KXETH15M,KXETH15M-26JUN300330-30,no,66,65-69c,540,"35,41,59,56",True,21.56
KXETH15M,KXETH15M-26JUN300315-15,no,83,80-85c,360,"41,51,47,47",True,8.57
KXETH15M,KXETH15M-26JUN300200-00,yes,73,70-74c,600,"44,53,47,59",True,15.48
KXETH15M,KXETH15M-26JUN300145-45,yes,69,65-69c,480,"48,59,53,41",True,18.8
KXETH15M,KXETH15M-26JUN300100-00,no,83,80-85c,300,"51,55,58,53",True,8.57
KXETH15M,KXETH15M-26JUN292230-30,yes,65,65-69c,600,"38,38,44,54",True,22.53
KXETH15M,KXETH15M-26JUN292030-30,no,78,75-79c,600,"43,42,52,59",True,11.8
KXETH15M,KXETH15M-26JUN292015-15,yes,67,65-69c,600,"44,51,40,54",False,-45
KXETH15M,KXETH15M-26JUN291915-15,yes,68,65-69c,360,"58,54,52,60",False,-45
KXETH15M,KXETH15M-26JUN291900-00,no,70,70-74c,540,"47,43,47,52",True,17.94
KXETH15M,KXETH15M-26JUN291800-00,yes,82,80-85c,300,"53,61,61,63",False,-45
KXETH15M,KXETH15M-26JUN291715-15,no,85,80-85c,600,"49,48,45,59",False,-45
KXETH15M,KXETH15M-26JUN291645-45,yes,76,75-79c,600,"42,38,51,58",False,-45
KXETH15M,KXETH15M-26JUN291530-30,yes,74,70-74c,600,"46,60,61,59",True,14.7
KXETH15M,KXETH15M-26JUN291500-00,no,76,75-79c,540,"58,55,52,63",True,13.22
KXETH15M,KXETH15M-26JUN291430-30,no,74,70-74c,360,"60,65,55,49",True,14.7
KXETH15M,KXETH15M-26JUN291000-00,yes,83,80-85c,420,"48,40,61,51",True,8.57
KXETH15M,KXETH15M-26JUN290930-30,no,65,65-69c,540,"52,54,50,51",True,22.53
KXETH15M,KXETH15M-26JUN290700-00,no,69,65-69c,600,"44,49,63,63",True,18.8
KXETH15M,KXETH15M-26JUN290545-45,no,78,75-79c,540,"48,44,49,45",True,11.8
KXETH15M,KXETH15M-26JUN290515-15,yes,68,65-69c,600,"62,62,58,65",True,19.69
KXETH15M,KXETH15M-26JUN290300-00,yes,78,75-79c,480,"63,63,41,48",True,11.8
KXETH15M,KXETH15M-26JUN290245-45,no,70,70-74c,600,"49,35,41,62",True,17.94
KXETH15M,KXETH15M-26JUN290100-00,yes,65,65-69c,480,"47,35,57,49",False,-45
KXETH15M,KXETH15M-26JUN290030-30,no,71,70-74c,420,"40,49,50,62",False,-45
